id,alter,genre,categories,released,eigenschaften,original_price,recommendations
596420,,,,,,,
597910,,Design & Illustration; Education; Utilities,Includes level editor,"2 Mar, 2017",,159.0,
598150,,Audio Production; Early Access,Tracked Controller Support; VR Only,"24 Feb, 2017",,2799.0,
598180,,Design & Illustration; Early Access,Steam Workshop,"28 Apr, 2017",,999.0,
598660,,Utilities,Tracked Controller Support; VR Only,"8 Mar, 2017",,999.0,
598860,,Video Production,,"11 Apr, 2017",,,
601620,,Design & Illustration; Early Access,Tracked Controller Support; VR Only; Includes level editor,"28 Feb, 2017",,2299.0,
601780,,Utilities,,"20 Nov, 2017",,329.0,
601890,,Animation & Modeling; Design & Illustration; Education; Photo Editing; Software Training; Video Production,,"5 May, 2017",,779.0,
606010,,Animation & Modeling; Utilities; Video Production,Full controller support; Tracked Controller Support; VR Only,"23 Mar, 2017",,,
606180,,Utilities; Video Production,Tracked Controller Support; VR Only,"20 Mar, 2017",,,
606920,,Casual; Indie; Audio Production,Single-player; Multi-player; Tracked Controller Support; VR Only; Steam Workshop,"14 Jan, 2020",,1499.0,
607560,,Audio Production; Utilities,Tracked Controller Support; VR Supported,"15 Mar, 2017",,499.0,
607690,,Utilities,Tracked Controller Support; VR Only,"5 Apr, 2017",,499.0,
608000,,Education,Tracked Controller Support; VR Only; Partial Controller Support,"17 Mar, 2017",,,
608980,,Design & Illustration,Tracked Controller Support; VR Only,"15 Mar, 2017",,,
610340,,Audio Production; Design & Illustration; Utilities; Video Production; Web Publishing,,"22 May, 2018",,,
613220,,,VR Only,"10 May, 2017",,,
613550,,Education,Tracked Controller Support; VR Only,"28 Mar, 2017",,699.0,
616720,,Animation & Modeling; Utilities,Steam Workshop,"31 Dec, 2021",,499.0,3357.0
617360,,Design & Illustration; Utilities,,"12 Sep, 2017",,,
617550,,Utilities; Video Production,,"19 Jun, 2017",,4199.0,
617560,,Animation & Modeling; Design & Illustration,,"21 Apr, 2017",,3399.0,
617570,,Audio Production; Utilities,,"23 Jun, 2017",,3399.0,
617580,,Design & Illustration; Photo Editing,,"5 May, 2017",,4199.0,
619250,,Education,Tracked Controller Support; VR Only,"13 Sep, 2017",,,
619550,,Casual; Indie; Simulation,Single-player; Full controller support; Tracked Controller Support; VR Supported; Steam Workshop,"6 Mar, 2018",,,
621300,,Utilities,,"12 Sep, 2017",,7399.0,
621500,,Design & Illustration; Early Access,Tracked Controller Support; VR Only,"26 Oct, 2017",,1999.0,
622290,,Utilities; Video Production; Early Access,Tracked Controller Support; VR Supported,"11 Apr, 2017",,1249.0,
622300,,Free To Play; Simulation,Single-player; Multi-player; PvP; Online PvP; Tracked Controller Support; VR Only,"7 Feb, 2019",,,
623590,,Accounting,,"20 Jun, 2017",,1479.0,
625080,,Design & Illustration,Steam Workshop,"22 Jun, 2017",,,
625100,,Design & Illustration; Utilities,,"22 Nov, 2017",,2899.0,
625190,,Education,Tracked Controller Support; VR Only,"18 Apr, 2017",,819.0,
625480,,Animation & Modeling; Education; Software Training; Utilities; Video Production; Early Access,VR Only,"21 Apr, 2017",,,
627530,,Casual; Animation & Modeling; Design & Illustration,Single-player; Tracked Controller Support; VR Only; Steam Trading Cards,"3 May, 2017",,,
629520,,Audio Production; Utilities,Family Sharing,"30 Sep, 2017",,499.0,86183.0
630280,,Animation & Modeling; Design & Illustration; Video Production; Early Access,Tracked Controller Support; VR Only; Includes level editor,"13 Jun, 2017",,199.0,
630900,,RPG; Design & Illustration; Utilities,Steam Workshop,"4 May, 2018",,584.0,447.0
631130,,Animation & Modeling; Design & Illustration,,"16 May, 2017",,,
632520,,Software Training; Early Access,Tracked Controller Support; VR Only,"13 Jun, 2017",,1999.0,
632620,,Audio Production,Tracked Controller Support; VR Only,"19 Sep, 2017",,1999.0,
632750,,Utilities; Video Production,Tracked Controller Support; VR Only,"7 May, 2017",,999.0,
633490,,Photo Editing; Utilities; Video Production,Tracked Controller Support; VR Only,"5 May, 2017",,299.0,
638310,,Education,,"22 Jun, 2017",,3119.0,
638610,,Software Training,,"20 Jun, 2017",,1499.0,
639190,,Casual; Animation & Modeling; Video Production,Single-player; VR Only,"8 Aug, 2017",,79.0,
639370,,Software Training,,"20 Jun, 2017",,1479.0,
639960,,Simulation,Single-player; Tracked Controller Support; VR Only,"20 Jul, 2017",,,
640080,,Animation & Modeling; Design & Illustration; Early Access,Tracked Controller Support; VR Supported,"9 Jul, 2020",,,
640720,,Animation & Modeling; Design & Illustration; Utilities,VR Supported,"24 May, 2017",,,
644300,,Education,,"30 Jun, 2017",,3899.0,
647670,,Animation & Modeling; Video Production,VR Only,"8 Aug, 2017",,79.0,
647790,,Indie,Single-player; Tracked Controller Support; VR Only,"20 Sep, 2017",,999.0,
647810,,Animation & Modeling; Design & Illustration; Game Development,Tracked Controller Support; VR Supported,"20 Jul, 2017",,1679.0,
648870,,Animation & Modeling,Tracked Controller Support; VR Only,"15 Jun, 2017",,,
650090,,Accounting; Animation & Modeling; Audio Production; Design & Illustration; Education; Photo Editing; Software Training; Utilities; Video Production; Web Publishing; Game Development,Tracked Controller Support; VR Only,"20 Jul, 2017",,,
650460,,Education,VR Only,"18 Mar, 2019",,,
651320,,Video Production,Tracked Controller Support; VR Only; In-App Purchases,"26 Jun, 2017",,,
652150,,Violent; Gore; Action; Adventure; Casual; Indie; Simulation; Strategy; Video Production,Single-player,"14 Jun, 2017",,449.0,
652280,,Casual,Single-player; Tracked Controller Support; VR Only,"27 Jul, 2017",,399.0,
652930,,Violent; Gore; Action; Adventure; Casual; Indie; Simulation; Strategy; Video Production,Single-player,"14 Jun, 2017",,449.0,
657180,,Massively Multiplayer; RPG; Utilities; Early Access,Single-player; Multi-player; MMO; PvP; Online PvP; Co-op; Online Co-op; Includes level editor,"23 Jun, 2017",,,
657280,,Audio Production; Utilities; Early Access,Steam Achievements; Steam Trading Cards,"15 Nov, 2017",,2899.0,313.0
665040,,Design & Illustration; Utilities; Web Publishing; Early Access,Captions available; Steam Cloud; Includes level editor,"7 Jul, 2017",,,
665200,,Animation & Modeling; Design & Illustration,Tracked Controller Support; VR Only,"6 Aug, 2017",,,
665450,,Design & Illustration; Photo Editing; Video Production,,"13 Nov, 2017",,,
665680,,Animation & Modeling; Design & Illustration,,"2 Aug, 2017",,399.0,
665920,,Casual; Early Access,Single-player; Steam Achievements; Steam Trading Cards; Steam Cloud,"14 Feb, 2018",,1249.0,
667110,,Design & Illustration; Education; Utilities; Early Access,Tracked Controller Support; VR Only,"23 Aug, 2017",,,
668030,,Education,Tracked Controller Support; VR Only,"9 Nov, 2017",,399.0,
668490,,Animation & Modeling; Design & Illustration; Education; Utilities,Tracked Controller Support; VR Only,"13 Oct, 2017",,,
668660,,Animation & Modeling; Design & Illustration; Education; Software Training; Utilities,,"26 Jul, 2017",,4899.0,
670450,,Audio Production,,"21 Jul, 2017",,,
670460,,Video Production,,"21 Aug, 2017",,,
670470,,Video Production,,"12 Dec, 2017",,,
672760,,Education; Utilities,Tracked Controller Support; VR Only,"31 Jul, 2017",,159.0,
672870,,Utilities; Early Access,Steam Workshop,"8 Feb, 2021",,,
673400,,Design & Illustration,,"25 Oct, 2017",,4599.0,
673730,,Indie; Simulation; Audio Production,Single-player,"17 Jun, 2019",,1159.0,
677290,,Animation & Modeling; Design & Illustration,Tracked Controller Support; VR Only,"14 Aug, 2017",,,
677310,,Free To Play; Accounting; Education; Utilities,,"30 Sep, 2017",,,
677770,,Design & Illustration; Utilities; Web Publishing; Game Development; Early Access,In-App Purchases; Includes level editor,"8 Nov, 2022",,,
679160,,Design & Illustration; Utilities,Tracked Controller Support; VR Only,"27 Jan, 2021",,999.0,
679550,,Photo Editing,,"6 Oct, 2017",,,
679560,,Audio Production; Design & Illustration; Utilities; Video Production; Web Publishing,,"6 Oct, 2017",,,
679570,,Video Production,,"6 Oct, 2017",,,
679580,,Audio Production; Software Training; Utilities; Video Production,,"31 Oct, 2017",,,
679590,,Design & Illustration; Photo Editing; Software Training; Utilities; Video Production,,"31 Oct, 2017",,,
680440,,Animation & Modeling; Utilities; Video Production; Early Access,,"13 Sep, 2017",,,
681220,,Action; Adventure; Casual; Indie; Free To Play; Utilities,Single-player; In-App Purchases,Coming soon,,,
682130,,Utilities; Web Publishing,Steam Achievements,"21 Aug, 2017",,975.0,2324.0
683880,,Design & Illustration; Education; Software Training; Utilities,Tracked Controller Support; VR Only,"6 Aug, 2020",,239.0,
684330,,Animation & Modeling; Utilities,Tracked Controller Support; VR Supported; Steam Cloud,"12 Aug, 2017",,1679.0,
684380,,Utilities; Video Production,Tracked Controller Support; VR Only; Partial Controller Support,"15 Aug, 2017",,,
685300,,Design & Illustration; Utilities; Game Development; Early Access,,"16 Nov, 2017",,1999.0,
687870,,Utilities; Video Production,Tracked Controller Support; VR Only; In-App Purchases,"28 Aug, 2017",,,
689580,,Software Training; Utilities,VR Only; Steam Cloud,"28 Aug, 2017",,,
689790,,Audio Production; Video Production,,"5 Sep, 2017",,,241.0
689850,,Utilities,VR Only; Partial Controller Support,"19 Nov, 2017",,399.0,
690690,,Utilities,Tracked Controller Support; VR Supported,"20 Sep, 2017",,,
691190,,Animation & Modeling; Audio Production; Utilities,Steam Cloud; Includes level editor,"17 Dec, 2018",,209.0,
693990,,Design & Illustration,Tracked Controller Support; VR Only; Partial Controller Support,"28 Sep, 2017",,,
697860,,Animation & Modeling; Video Production,,"8 Sep, 2017",,2450.0,149.0
700010,,Utilities,,"6 Sep, 2017",,,
703060,,Utilities,Tracked Controller Support; VR Supported; Partial Controller Support,"25 Dec, 2018",,,
703300,,Animation & Modeling; Design & Illustration; Photo Editing; Utilities,,"5 Dec, 2017",,,
703480,,Utilities; Early Access,VR Only,"16 Oct, 2017",,,
705160,,Animation & Modeling; Education; Utilities; Video Production,Tracked Controller Support; VR Only,"27 Sep, 2017",,999.0,260.0
705830,,Video Production,VR Only,"25 Oct, 2017",,,
707280,,Education,,"27 Sep, 2017",,2899.0,
707340,,Animation & Modeling; Design & Illustration; Utilities,Tracked Controller Support; VR Supported,"24 Sep, 2017",,,
708120,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Includes level editor,"16 Oct, 2017",,4599.0,
714030,,Casual; Education; Software Training,Steam Achievements; Steam Workshop; Steam Cloud,"22 Jun, 2025",,249.0,
714100,,Animation & Modeling,VR Only,"4 Dec, 2017",,,
714270,,Animation & Modeling; Design & Illustration,,"10 Oct, 2017",,,
716140,,Design & Illustration; Education,Tracked Controller Support; VR Only,"2 Oct, 2017",,199.0,
716220,,Animation & Modeling; Design & Illustration,Steam Achievements; Tracked Controller Support; VR Only,"26 Oct, 2017",,2900.0,
719270,,Utilities; Early Access,Tracked Controller Support; VR Only,"25 Oct, 2017",,,
720330,,Utilities; Early Access,Tracked Controller Support; VR Only,"20 Oct, 2017",,99.0,
721090,,Video Production,Tracked Controller Support; VR Only; Partial Controller Support,"24 Oct, 2017",,929.0,259.0
723280,,Utilities,Tracked Controller Support; VR Only,"16 Oct, 2017",,399.0,
724070,,Utilities; Early Access,Steam Workshop,"29 Nov, 2017",,399.0,
726380,,Animation & Modeling; Design & Illustration,,"10 Jun, 2018",,1950.0,
727030,,Education; Early Access,Tracked Controller Support; VR Supported,"18 Oct, 2017",,,
730550,,Animation & Modeling; Early Access,Tracked Controller Support; VR Supported,"16 Apr, 2018",,,
732710,,Accounting,,"10 Nov, 2017",,,
735470,,Animation & Modeling,Tracked Controller Support; VR Only; Partial Controller Support,"8 Nov, 2017",,,
736280,,Animation & Modeling; Audio Production; Design & Illustration; Utilities; Video Production,,"24 Nov, 2017",,4599.0,
736700,,Education,VR Only,"23 Nov, 2017",,299.0,
737820,,Education,VR Only,"6 Dec, 2017",,99.0,
738100,,Education,Tracked Controller Support; VR Only,"29 Jan, 2018",,,
738310,,Animation & Modeling; Design & Illustration; Education; Early Access,Tracked Controller Support; VR Only,"16 Nov, 2017",,,
738830,,Design & Illustration; Utilities; Early Access,,"8 Nov, 2017",,499.0,
741150,,Nudity; Design & Illustration,,"8 Mar, 2018",,999.0,255.0
744240,,Action; Adventure; Indie,Single-player; Steam Achievements; Full controller support; Steam Cloud; Family Sharing,"21 Dec, 2017",,1200.0,
744260,,Casual; Indie; Simulation,Single-player; Steam Achievements; Steam Trading Cards; Steam Cloud; Family Sharing,"8 Jul, 2021",,2205.0,383.0
744450,,Action; Simulation; Strategy,Single-player; Family Sharing,"14 Dec, 2017",,3800.0,
744550,,Action; Indie,Single-player; Family Sharing,"4 Dec, 2017",,1300.0,
744570,,Animation & Modeling; Design & Illustration,Steam Achievements,"22 Nov, 2017",,,190.0
744630,,Adventure; Casual; Simulation; Strategy,Single-player; Tracked Controller Support; VR Only; Family Sharing,"17 Nov, 2017",,3800.0,
744700,,Violent; Action; Adventure; Free To Play; Massively Multiplayer; RPG,Multi-player; MMO; PvP; Online PvP,Coming soon,,,
744720,,Action; Adventure; Indie; RPG; Simulation; Early Access,Single-player; Partial Controller Support; Family Sharing,"27 Nov, 2017",,5200.0,
745250,,Indie,Single-player; Steam Achievements; Family Sharing,"1 Dec, 2017",,1300.0,
745280,,Indie; RPG,Single-player; Steam Achievements; Family Sharing,"14 Feb, 2018",,5200.0,
745450,,Casual; Indie; Simulation,Single-player; Tracked Controller Support; VR Only,"17 Oct, 2018",,,
745530,,Indie; Simulation; Sports; Strategy,Single-player; Multi-player; Shared/Split Screen; Remote Play Together; Family Sharing,"29 Nov, 2017",,3300.0,
746010,,Action; Casual; Free To Play; Indie; Early Access,Single-player; Multi-player; PvP; Online PvP; In-App Purchases,"9 Mar, 2018",,,
746260,,Action; Indie,Single-player; Family Sharing,"13 Dec, 2017",,110.0,
746270,,Adventure; RPG; Strategy,Single-player; Family Sharing,"1 Mar, 2018",,525.0,
746350,,Action; Casual; Indie,Single-player; Multi-player; Steam Achievements; Partial Controller Support; Family Sharing,"29 Nov, 2017",,110.0,
746360,,Casual,Single-player; Family Sharing,"22 Nov, 2017",,110.0,
746390,,Audio Production; Software Training; Utilities; Video Production; Web Publishing,,"20 Nov, 2017",,2799.0,
746470,,Animation & Modeling; Design & Illustration,,"22 Nov, 2017",,,
746500,,Action; Adventure; Casual; Indie; Racing; Simulation; Sports; Early Access,Single-player; Steam Achievements; Tracked Controller Support; VR Only; Family Sharing,"30 Nov, 2017",,1000.0,
747090,,Indie; RPG,Single-player; Steam Achievements; Custom Volume Controls; Playable without Timed Input; Subtitle Options; Family Sharing,"1 Dec, 2017",,3300.0,
747190,,Adventure; Indie; RPG,Single-player; Family Sharing,"26 Dec, 2017",,1200.0,194.0
747210,,Free To Play; Massively Multiplayer; RPG; Strategy,Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; Tracked Controller Support; VR Only,"15 Apr, 2018",,,
747220,,Indie,Single-player; Full controller support; Family Sharing,Coming soon,,,
747240,,Racing; Simulation; Sports,Single-player; Multi-player; PvP; Online PvP; Partial Controller Support,"21 Feb, 2018",,,
747260,,Violent; Gore; Action; Indie; Simulation,Single-player; Tracked Controller Support; VR Only; Family Sharing,"28 Nov, 2017",,6600.0,
747280,,Action; Indie; Free To Play,Single-player; Steam Achievements; Steam Leaderboards,"5 Feb, 2018",,,
747320,,Indie; RPG,Single-player; Steam Achievements; Steam Leaderboards; Family Sharing,"4 Jan, 2018",,4500.0,
747330,,Action; Adventure; Indie; RPG; Early Access,Single-player; Full controller support; Family Sharing,"6 Dec, 2017",,4800.0,
747630,,Free To Play,Multi-player; PvP; Online PvP; Co-op; Online Co-op; Family Sharing,Coming soon,,,
747730,,Action; Adventure; Indie; Strategy; Early Access,Single-player; Multi-player; PvP; Online PvP; Co-op; Online Co-op; Steam Achievements; Partial Controller Support; Steam Cloud; Stats; Steam Leaderboards; Family Sharing,"15 Dec, 2017",,5200.0,
748050,,Indie; Free To Play; Early Access,Single-player; Steam Achievements; Partial Controller Support,"8 Jan, 2018",,,
748060,,Casual,Single-player; Full controller support; Tracked Controller Support; VR Only; Family Sharing,"17 May, 2018",,600.0,
748520,,Action; Casual; Indie,Single-player; Co-op; Tracked Controller Support; VR Only; Steam Leaderboards; Family Sharing,"23 Nov, 2017",,600.0,
748580,,Adventure; Casual,Single-player; Family Sharing,"17 Nov, 2017",,5200.0,
748600,,Action; Indie; Early Access,Single-player; Tracked Controller Support; VR Only; Family Sharing,"12 Dec, 2017",,3800.0,
748880,,Free To Play; Indie,Single-player; Steam Achievements; Partial Controller Support,"15 Nov, 2017",,,
749040,,Casual; Indie,Single-player; Family Sharing,"30 Nov, 2017",,600.0,
749080,,Adventure; Casual,Single-player; Family Sharing,"21 Nov, 2017",,5200.0,
749110,,Action; Casual; Indie; RPG,Single-player; Steam Achievements; Partial Controller Support; Family Sharing,"29 Jan, 2018",,4500.0,
749130,,Action; Casual; Indie,Single-player; Family Sharing,"29 Nov, 2017",,1200.0,
